"","HL_HO2","LL_HO2","LL_LO2","HL_LO2","FC.HLHO.div.HL_LO2","FC.HLHO.div.LL_HO2","FC.HLHO.div.LL_LO2","FC.LLHO.div.HL_LO2","FC.LLHO.div.LL_LO2","FC.LLLO.div.HL_LO2","Locus.tag","Ortholog.group","Genome.count.calc","Reference..PMID.","Curated.Product.Descriptor","Gene","Gene.Aliases","Functional.role","regulon","cofactor","substrate","Regulator.family","Merops.family","CAZY","TC.family","E.C.","evolution","Genome.count.calc.1","Loc.Sys","Loc.Cleave","protein.localization","X7002","X6803"
"A2493",65.6748745308974,2.83956149342379,797.803876406929,3.64916202817027,17.9972481418775,23.1285269514309,0.0823195731094683,0.778140699564271,0.00355922248236287,218.626597078496,"7002_A2493","cyan4610b",4,"","Mo-dependent nitrogenase C-terminal domain protein","","","","","","","","","","","","",1,"","","cyt","7002_A2493",""
"A2494",401.585708197127,197.822784041857,260.57304027807,132.282123521172,3.03582749888991,2.03002758323407,1.54116368972237,1.49546120651892,0.75918362018861,1.96982807156376,"7002_A2494","cyan1177",11,"","cytoplasmic Zn-dependent proteinase Prp1","prp1","pqqL","Proteolysis","","Zn","","","M16","","","","check",2,"","","cyt","7002_A2494","sll2008"
"A2495",81.8244338417738,44.4864633969727,36.4587792981661,29.1932962253622,2.80285012045633,1.83931082836632,2.24429987555534,1.52385886998003,1.22018521336534,1.2488750505156,"7002_A2495","cyan8510",2,"","FMN-dependent pyridoxine 5'-phosphate oxidase","","","Cofactor B6 salvage","","FMN","","","","","","","",1,"","","","7002_A2495",""
"A2497",13.9962847360929,15.1443279649269,11.7954874199949,14.5966481126811,0.958869778050851,0.924193187608405,1.18657959927687,1.03752093275236,1.28390861909235,0.80809562092186,"7002_A2497","cyan1686",10,"","secondary thiamine-phosphate synthase YbjQ","ybjQ","","Cofactor thiamin (B1) synth","","","","","","","","2.5.1.3","",2,"","","cyt","7002_A2497","sll1880"
"A2496",23.6860203226187,33.1282174232776,28.9525600308966,26.4564247042345,0.895284249002386,0.714980224259689,0.818097615455845,1.25218043608044,1.14422411655221,1.09434892864653,"7002_A2496","cyan0507",11,"","zinc-dependent gamma carbonic anhydrase CagA","cagA","","CO2 fixation","","Zn","","","","","","4.2.1.1","core",2,"","","cyt","7002_A2496","sll1636"
"A2498",13.9962847360929,21.7699714495824,24.6632918781712,31.0178772394473,0.451232836729812,0.642917000075412,0.567494590958501,0.701852395685421,0.882687175625992,0.795131520051456,"7002_A2498","cyan0547a",14,"18945213","Zn2+-responsive transcriptional regulator of zinc homeostasis Zur","zur","furB","Zinc homeostasis","Zur","","","Fur","","","","","core",2,"","","cyt","7002_A2498","sll1937"
"A2499",19.3794711730517,26.5025739386221,22.5186578018085,28.2810057183196,0.685246888532618,0.731229774811046,0.860596192882122,0.937115681195681,1.17691623416799,0.796246711524179,"7002_A2499","cyan0550",5,"Regprecise","ABC-type zinc uptake system permease component ZntB","zntB","","Zinc homeostasis","Zur","","","","","","3.A.1.15","3.6.3.-","",2,"Sec","","IM 8 TM","7002_A2499","slr2045"
"A2500",9.68973558652585,21.7699714495824,12.8678044581763,19.1581006478939,0.505777465345504,0.445096384667593,0.753021668771857,1.13633245015735,1.69181708661648,0.671663892714273,"7002_A2500","cyan0549",5,"Regprecise","ABC-type zinc uptake system ATPase component ZntC","zntC","","Zinc homeostasis","Zur","ATP","","","","","3.A.1.15","3.6.3.-","",2,"","","cyt-IM assoc","7002_A2500","slr2044"
"A2501",15.0729220234847,21.7699714495824,19.3017066872644,30.1055867324048,0.500668602059185,0.692372153927367,0.780911360207852,0.723120650100131,1.12787805774432,0.641133715772715,"7002_A2501","cyan0548",5,"Regprecise","ABC-type zinc uptake system substrate-binding component ZntA","zntA","","Zinc homeostasis","Zur","Zn","","","","","3.A.1.15","3.6.3.-","",2,"Sec","LspA","LP -IM","7002_A2501","slr2043"
"A2502",22.609383035227,22.7164919473903,24.6632918781712,21.8949721690216,1.03262899174707,0.99528497127059,0.916722031548348,1.03752093275236,0.921064878914078,1.1264363200729,"7002_A2502","cyan10965",1,"","methyltransferase type 11","","","","","","","","","","","","",1,"","","cyt","7002_A2502",""
"A2503",123.813288050052,138.191992679958,115.810240123587,124.071508957789,0.997918773537084,0.895951246153564,1.0691048383798,1.11380923663121,1.19326229297588,0.9334152626691,"7002_A2503","cyan10966",1,"","hypothetical protein","","","","","","","","","","","","",1,"","","cyt","7002_A2503",""
"A2504",86.1309829913409,70.0425168377868,42.8926815272543,43.7899443380433,1.96691236523251,1.22969571739996,2.00805778339162,1.59951143799322,1.63297127490808,0.979509843541648,"7002_A2504","cyan10967",1,"","two component signal tranduction system, hybrid response regulator with PAS sensory domains","","","Sensory transduction","","","","","","","","2.7.13.3","",1,"","","cyt-IM assoc","7002_A2504",""
"A2505",31.2224813343611,38.8073404101251,28.9525600308966,52.912849408469,0.590073709569754,0.804550917542777,1.0784014021918,0.733419969704255,1.34037682224688,0.547174464323266,"7002_A2505","cyan3075",14,"","carbamoyl phosphate synthase small subunit CarA","carA","","De Novo Pyrimidine Synthesis","","","","","C26","","","6.3.5.5","core",2,"","","cyt","7002_A2505","sll1498"
"A2506",7.53646101174233,5.67912298684758,5.36158519090678,9.12290507042569,0.826103193397656,1.32704662836079,1.40564044837413,0.622512559651417,1.05922461075119,0.587705906124989,"7002_A2506","cyan0818",11,"","DNA protecting protein DprA","dprA","","","","","","","","","","","core",2,"","","cyt","7002_A2506","slr1197"
"A2507",1070.17746366741,143.871115666805,129.750361619944,611.234639718521,1.75084557406667,7.43844557475915,8.24797287888954,0.235377883251282,1.1088301710343,0.212275864600369,"7002_A2507","cyan0274a",14,"11292796 Collart","ABC-type FeII uptake system substrate-binding component FutA","futA","futA1","Iron homeostasis","","","FeIII","","","","3.A.1.10","","core",2,"TAT","LepB","peri","7002_A2507","slr1295"
"A2508",963.590372215626,1609.08484627348,1187.05496126676,1419.52402895824,0.678812300854666,0.598843730613229,0.811748742608626,1.13353829413818,1.35552682797126,0.836234496247253,"7002_A2508","cyan0297a",14,"","heme oxygenase (decyclizing) Hox1","hox1","ho1","Prosthetic group bilin synth","","","","","","","","1.14.99.3","core",2,"","","cyt","7002_A2508","sll1184"
"A2509",24.7626576100105,20.8234509517745,18.2293896490831,19.1581006478939,1.29254241143851,1.18917165398564,1.35839202994139,1.08692669145485,1.14230105081011,0.951523848011887,"7002_A2509","cyan1353",11,"","S layer domain-containing lipoprotein","","","","","","","","","","","","core",2,"Sec","LspA","LP -IM","7002_A2509","slr2000"
"A2510",246.549938812713,127.780267204071,115.810240123587,89.4044696901717,2.75769141819334,1.92948366917219,2.1289131129476,1.42923801960784,1.10335896953249,1.29535179309181,"7002_A2510","cyan0378",7,"19684140","flotillin family protein YqiK","yqiK","","","","","","","","","","","",2,"Sec","","IM 1 TM","7002_A2510","sll1021"
"A2511",86.1309829913409,107.903336750104,96.5085334363221,173.335196338088,0.496904176479793,0.798223535856112,0.892470125951831,0.622512559651417,1.11807042245959,0.556774016328937,"7002_A2511","cyan2545",11,"18003670","ferredoxin-thioredoxin reductase alpha subunit FtrV","ftrV","","Fd/Trx System","","","","","","","","1.8.7.2","core",2,"","","cyt","7002_A2511","ssr0330"
"A2512",11.8430101613094,10.4117254758872,11.7954874199949,9.12290507042569,1.29816216105346,1.13746853859496,1.00402889169581,1.1412730260276,0.882687175625992,1.29295299347498,"7002_A2512","cyan3924",3,"","chaperone DnaJ domain-containing protein","dnaJ","","Chaperone","","","","","","","","","",1,"","","cyt","7002_A2512",""
"A2513",18.3028338856599,19.8769304539665,18.2293896490831,16.4212291267662,1.11458367363176,0.920807864576872,1.00402889169581,1.21044108821109,1.09037827577328,1.11011115601387,"7002_A2513","cyan2848",11,"","hydrantoinase/oxoprolinase family protein","","hyuA","Glutathione biosynthesis","","","","","","","","","core",2,"","","cyt","7002_A2513","slr0697"
"A2514",130.273111774403,112.635939239144,93.2915823217781,89.4044696901717,1.45712079301919,1.15658565689067,1.39640799879532,1.25984684691358,1.20735372298268,1.04347783332396,"7002_A2514","cyan7846",2,"","pentapeptide repeat-containing protein","","","rfr","","","","","","","","","",1,"","","extra","7002_A2514",""
"A2515",31.2224813343611,36.9142994145093,30.024877069078,29.1932962253622,1.06950859859518,0.845809938955227,1.03988706639923,1.26447863679194,1.22945713747906,1.02848533571873,"7002_A2515","cyan7970",5,"","protein of unknown function UPF0027","","","","","","","","","","","","",1,"","","cyt","7002_A2515",""
"A2516",38.7589423461034,59.6307913618996,47.1819496799797,55.6497209295967,0.696480444082333,0.649982022054263,0.821478184114753,1.07153801251473,1.26384754691903,0.847838028508181,"7002_A2516","cyan0798",14,"","acetylglutamate kinase ArgB","argB","","Arg/Pro metabolism","","","","","","","","2.7.2.8","core",2,"","","cyt","7002_A2516","slr1898"
"A2517",37.6823050587116,40.700381405741,33.2418281836221,32.8424582535325,1.14736554638563,0.925846484902874,1.13358100675333,1.23926111412088,1.22437253393283,1.0121601716597,"7002_A2517","cyan0241",14,"","shikimate kinase AroK","aroK","","Chorismate synthesis from D-erythrose 4-phosphate","","","","","","","","2.7.1.71","core",2,"","","cyt","7002_A2517","sll1669"
"A2518",248.703213387497,175.106292094467,309.899624034412,245.406146394451,1.01343514431683,1.42029855359695,0.802528283673813,0.71353670096352,0.565041963636015,1.26280302505667,"7002_A2518","cyan4298",5,"","membrane protein of unknown function DUF1049","","","","","","","","","","","","",1,"Sec","","IM 2 TM","7002_A2518",""
"A2519",43.0654914956704,47.3260248903965,61.1220711763373,51.0882683943838,0.842962442242506,0.909974830875968,0.704581678383024,0.926357975671751,0.774286996163151,1.1964013088973,"7002_A2519","cyan1732",8,"","bifunctional sterol desaturase/short chain dehydrogenase","","","","","","","","","","","","",2,"Sec","","IM 3 TM","7002_A2519","sll1376"
"A2520",76.441247404815,60.5773118597075,130.822678658126,84.8430171549589,0.900972760848442,1.26187916000378,0.584311895986906,0.713992899958614,0.463049010164455,1.54193807628492,"7002_A2520","cyan2317",6,"","hypothetical protein","","","","","","","","","","","","",2,"Sec","","IM 2 TM","7002_A2520","ssr0349"
"A2521",394.049247185384,379.55471962098,365.660110019843,344.845811662091,1.14268242170651,1.03818824220887,1.07763804797849,1.10065051331666,1.0379987021291,1.06035827507207,"7002_A2521","cyan0525",14,"","protein of unknown function DUF561 Ycf23","ycf23","","","","","","","","","","","core",2,"","","cyt","7002_A2521","slr2032"
"A2522",7.53646101174233,17.9838894583507,13.9401214963576,25.5441341971919,0.295036854784877,0.419067356324459,0.540630941682359,0.704032061510531,1.29008125668414,0.545726912830347,"7002_A2522","cyan0660",11,"","2Fe-2S ferredoxin Fdx","fdx","","Prosthetic group FeS synth (ISC)","","","","","","","","","",2,"","","cyt","7002_A2522","sll1584"
"A2523",72.134698255248,84.2403243049058,72.9175585963323,84.8430171549589,0.850213732068248,0.856296540290588,0.989263760935577,0.992896376504948,1.15528174456931,0.859440894978479,"7002_A2523","cyan0568",11,"","two component signal transduction system response regulator LuxR family","","","Sensory transduction","","","","LuxR RR","","","","","core",2,"","","cyt-IM assoc","7002_A2523","slr1909"
"A2524",4002.93743452257,4767.62374745855,7201.68122842599,7630.39780090404,0.524604029694009,0.839608502381588,0.55583374319908,0.624819815671167,0.662015381719494,0.943814649817175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2525",21.5327457478352,25.5560534408141,18.2293896490831,31.9301677464899,0.674369953794005,0.842569287848119,1.1812104608186,0.800373290980393,1.40191492599422,0.570914308807132,"7002_A2525","cyan2520",14,"","nicotinamide-nucleotide amidase PncC","pncC","","Cofactor NAD synth","","","","","","","","3.5.1.42","core",2,"","","cyt","7002_A2525","slr0427"
"A2526",1145.54207378483,1109.32202343089,884.661556499619,1124.85419518349,1.01839160905469,1.03265061865618,1.29489301910829,0.986191835511571,1.25395075131353,0.786467757588185,"7002_A2526","cyan0841",10,"","hypothetical protein","","","","","","","","","","","","",2,"","","cyt","7002_A2526","sml0012"
"A2527",1325.34050077926,1298.62612299248,1021.91813738683,1237.06592754972,1.07135801840762,1.02057126166938,1.29691454950424,1.04976306765209,1.27077314266407,0.82608219548247,"7002_A2527","cyan0840",14,"","3-dehydroquinate dehydratase II AroQ","aroQ","","Chorismate synthesis from D-erythrose 4-phosphate","","","","","","","","4.2.1.10","core",2,"","","cyt","7002_A2527","sll1112"
"A2528",62.4449626687221,57.7377503662838,40.7480474508916,69.3340785352352,0.900638819869625,1.08152746292636,1.53246515048308,0.832747064445974,1.41694520297857,0.587705906124989,"7002_A2528","cyan4145",5,"","conserved hypothetical protein","","","","","","","","","","","","",1,"Sec","LepB","peri","7002_A2528",""
"A2529",90.4375321409079,83.2938038070979,84.7130460163272,72.9832405634055,1.23915479009648,1.08576542320428,1.06757502408162,1.1412730260276,0.983246474115029,1.16071916459685,"7002_A2529","cyan2674",14,"","imidazole glycerol phosphate synthase amidotransferase subunit HisH","hisH","","AA synth: Aromatic (his)","","","","","C26","","","2.4.2.-","core",2,"","","cyt","7002_A2529","slr0084"
"A2530",141.039484648321,137.24547218215,111.520971970861,114.036313380321,1.2367944952582,1.02764399004096,1.26469023857838,1.20352428199274,1.23066961986316,0.977942627791982,"7002_A2530","cyan2584",6,"","aspartate 1-decarboxylase PanD","panD","","Cofactor pantothenate (B5) synth | AA biosynthesis:ala","","","","","","","","4.1.1.11","",2,"","","cyt","7002_A2530","sll0892"
"A2531",4272.09675637051,3356.36168522692,3042.16343732051,2983.1899580292,1.43205656242984,1.27283563484061,1.40429560882939,1.12509150689293,1.10328118603094,1.01976859674409,"7002_A2531","cyan10968",1,"","T5SS autotransporter","","","Omp T5SS secretion system:probable adhesin","","","","","","","1.B.12","","",1,"Sec Bam","LepB","OM | extra","7002_A2531",""
"A2532",48.4486779326292,41.6469019035489,49.3265837563424,39.2284918028304,1.2350379967739,1.1633200962903,0.982202176658944,1.0616493265373,0.844309472337905,1.25741728752323,"7002_A2532","cyan10969",1,"","hypothetical protein","","","","","","","","","","","","",1,"","","cyt","7002_A2532",""
"A2533",432.808189531488,409.843375550834,454.662424188895,439.724024394518,0.984272328825897,1.05603314668631,0.951933052975744,0.932046813032723,0.901423460014279,1.03397221658504,"7002_A2533","cyan1943",14,"","photosystem II reaction center protein Psb27","psb27","psbZ","Photosystem II: assembly","","","","","","","","","core",2,"Sec","LspA","LP - TM","7002_A2533","slr1645"
"A2534",71.0580609678562,46.3795043925886,57.9051200617933,52.0005589014264,1.36648648531943,1.53210048055648,1.22714642318377,0.891903959734486,0.800956881586548,1.11354803265787,"7002_A2534","cyan2908b",2,"","positive phototaxis protein two component signal transduction system response regulator PixG","pixG","","Sensory tranduction: phototaxis","","","","","","","","","",1,"","","cyt-IM associ","7002_A2534",""
"A2535",65.6748745308974,44.4864633969727,57.9051200617933,57.4743019436818,1.14268242170651,1.47628895434665,1.13418078506378,0.77402355300573,0.76826476397077,1.00749583907141,"7002_A2535","cyan4092",10,"","hypothetical protein","","","","","","","","","","","","",1,"","","cyt","7002_A2535",""
"A2536",129.196474487011,178.892374085699,142.61816607812,165.124581774705,0.782418178435033,0.722202246726959,0.905890729349602,1.08337821154805,1.2543449337843,0.86370039242678,"7002_A2536","cyan1787",14,"","aspartyl/glutamyl-tRNA amidotransferase subunit B GatB","gatB","","Aminoacyl-tRNA biosynthesis","","","","","","","","6.3.5.6 6.3.5.7","core",2,"","","cyt","7002_A2536","sll1435"
"A2537",19.3794711730517,27.44909443643,28.9525600308966,44.7022348450859,0.433523541724717,0.706014954989975,0.669352594463873,0.614043001016704,0.948071410857547,0.647675896545906,"7002_A2537","cyan2745",14,"","chorismate mutase II AroH","aroH","","AA synth:Phe & Tyr","","","","","","","","5.4.99.5","core",2,"","","cyt","7002_A2537","sll0109"
"A2538",75.3646101174233,104.117254758872,83.6407289781458,111.299441859193,0.677133765080046,0.72384361546952,0.901051569470598,0.935469693465244,1.24481524767768,0.751492797995888,"7002_A2538","cyan2310",14,"","signal peptide peptidase SppA2","sppA2","","Proteolysis","","","","","S49","","","3.4.21.-","core",2,"","","cyt","7002_A2538","slr0021"
"A2539",2.15327457478352,4.73260248903965,3.21695111454407,5.47374304225541,0.393382473046503,0.454987415437984,0.669352594463873,0.864600777293634,1.47114529270999,0.587705906124989,"7002_A2539","cyan2023",14,"","putative queuosine uptake system DMT superfamily","","","Transport:queosine?","","","","","","","2.A.7","","core",2,"Sec","","IM 10 TM","7002_A2539","sll0355"
"A2540",12.9196474487011,11.3582459736952,22.5186578018085,13.6843576056385,0.944117935311607,1.13746853859496,0.573730795254748,0.830016746201889,0.504392671786281,1.64557653714997,"7002_A2540","cyan0657",14,"","phospholipase/carboxylesterase family protein","","","","","","","","S09","","","","core",2,"","","cyt","7002_A2540","sll1284"
