Locus tag,Ortholog group,Genome count calc,Reference (PMID),Curated Product Descriptor,Gene,Gene Aliases,Functional role,regulon,cofactor,substrate,Regulator family,Merops family,CAZY,TC family,E.C.,evolution,Genome count calc,Loc Sys,Loc Cleave,protein localization,7002,6803
7002_A2691,cyan1644,8,,conserved hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2691,sll1247
7002_A2692,cyan11011,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2692,
7002_A2693,cyan1645,14,,"UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase MurF",murF,,Peptidoglycan Biosynthesis,Crp,,,,,,,6.3.2.10,core,2,,,cyt,7002_A2693,slr1351
7002_A2694,cyan11012,1,,competence pilin export protein ComGB,comGB,,Genome evolution - DNA uptake,,,,,,,,,,1,Sec,,IM 3 TM,7002_A2694,
7002_A2695,cyan0249,14,,thioredoxin-like protein,,,,,,,,,,,,core,2,Sec,LepB,peri,7002_A2695,slr1796
7002_A2696,cyan0082,11,19684140,putative stomatin/prohibitin-family membrane protease subunit YbbK,ybbK,,Proteolysis,,,,,,,8.A.21,,core,2,,,cyt,7002_A2696,slr1128
7002_A2697,cyan4453,11,,NAD-dependent glyceraldehyde-3-phosphate dehydrogenase Gap1,gap1,,Glycolysis and Gluconeogenesis,,,,,,,,1.2.1.12,core,2,,,cyt,7002_A2697,slr0884
7002_A2698,cyan11013,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2698,
7002_A2699,cyan7278,4,,conserved hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2699,
7002_A2700,cyan2681,8,,"glycosyl transferase, group 2 family",,,,,,,,,,,,,2,,,cyt,7002_A2700,slr0092
7002_A2701,cyan0200,6,,Mn++ or Mg++ dependent protein serine/threonine phosphatase,,,Sensory transduction,,,,,,,,3.1.3.16,,2,,,cyt,7002_A2701,sll1033
7002_A2702,cyan0322,14,,translation initiation factor IF-3 InfC,infC,,Translation factors,,,,,,,,,core,2,,,cyt,7002_A2702,slr0974
7002_A2703,cyan0868,13,,alpha/beta hydrolase fold protein,,,Proteolysis,,,,,S33,,,,core,2,,,cyt,7002_A2703,slr1827
7002_A2704,cyan2379,14,,acetolactate synthase regulatory subunit IlvH,ilvH,,AA synth: ILV,,,,,,,,2.2.1.6,core,2,,,cyt,7002_A2704,sll0065
7002_A2705,cyan11014,3,,"putative K+ uptake transporter, YggT family",,,Transport|uptake:K+,,,,,,,,,,1,Sec,,IM 3 TM,7002_A2705,
7002_A2706,cyan2480,14,,methionyl-tRNA synthetase MetG,metG,,Aminoacyl-tRNA biosynthesis,,,,,,,,6.1.1.10,core,2,,,cyt,7002_A2706,slr0649
7002_A2707,cyan2481,11,,protein of unknown function DUF88,,,,,,,,,,,,core,2,,,cyt,7002_A2707,slr0650
7002_A2708,cyan1285,6,,protein of unknown function DUF1239,,,,,,,,,,,,check,2,,,cyt,7002_A2708,slr0872
7002_A2709,cyan1270,14,,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase MnmA,mnmA,,,,,,,,,,2.1.1.61,core,2,,,cyt,7002_A2709,sll0844
7002_A2710,cyan2679,9,,"4-hydroxyphenylpyruvate dioxygenase, HpdD",hpdD,,Cofactor vitamin E (tocopherol) synth,,,,,,,,1.13.11.27,core,2,,,cyt,7002_A2710,slr0090
7002_A2711,cyan11015,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2711,
7002_A2713,cyan1708,9,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2713,ssl2717
7002_A2714,cyan2993,14,,dephospho-CoA kinase CoaE,coaE,,Cofactor pantothenate (B5) synth,,,,,,,,2.7.1.24,core,2,,,cyt,7002_A2714,slr0553
7002_A2715,cyan11016,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2715,
7002_A2716,cyan11017,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2716,
7002_A2716.1,cyan11018,1,15358547,CDGSH-type iron sulfur domain-containing protein PirB,pirB,,,PirR,FeS,,,,,,,,2,,,cyt,7002_A2716.1,ssl3389
7002_A2717,cyan1130,10,15358547,pirin family protein PirA,pirA,,,PirR,,,,,,,,,2,,,cyt,7002_A2717,sll1773
7002_A2718,cyan1131,3,15358547,salt stress-responsive transcriptional repressor of PirAB PirR,pirR,,Regulation: transcription,PirR,,,LysR,,,,,,2,,,cyt,7002_A2718,slr1871
7002_A2720,cyan0485,14,,protein of unknown function mce family Ycf22,,,,,,,,,,,,core,2,Sec,,IM 1 TM,7002_A2720,sll1002
7002_A2721,cyan0178b,14,,ABC-type transport system ATPase component,,,Transport (lipids?),,ATP,,,,,3.A.1.27,3.6.3.-,core,2,,,cyt-IM assoc,7002_A2721,sll1001
7002_A2722,cyan1381,7,,liporotein of unknown function DUF3153,,,,,,,,,,,,,2,Sec,LspA,LP -IM,7002_A2722,slr1724
7002_A2724^,cyan11019,1,,"peptidase U62 modulator of DNA gyrase, TldD/PmbA family",,,Proteolysis,,Zn,,,U62,,,,,1,,,cyt,7002_A2724^,
7002_A2725,cyan11020,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2725,
7002_A2726,cyan2721,14,,ribose-phosphate pyrophosphokinase PrsA,prsA,,Pentose phosphate pathway,,,,,,,,2.7.6.1,core,2,,,cyt,7002_A2726,sll0469
7002_A2727,cyan2722,9,,dethiobiotin synthetase BioD,bioD,,Cofactor biotin synth - core,,,,,,,,6.3.3.3,,2,,,cyt,7002_A2727,slr0523
7002_A2728,cyan2270,14,,ABC-type iron(III)-transport system ATPase component SfuC,sfuC,,Transport,,ATP,,,,,3.A.1,3.6.3.-,core,2,,,cyt-IM assoc,7002_A2728,slr0354
7002_A2729,cyan1890,14,,protein of unknown function DUF2930,,,,,,,,,,,,core,2,Sec,,IM 2 TM,7002_A2729,slr0948
7002_A2730,cyan1975,14,12731893,pentapeptide repeat protein RfrC,rfrC,,,,,,,,,,,core,2,Sec,LepB,extra,7002_A2730,sll0274
7002_A2732,cyan8247,4,,phosphopeptide-binding protein,,,,,,,,,,,,,1,,,cyt,7002_A2732,
7002_A2733,cyan8246,4,,FHA domain-containing protein,,,,,FAD?,,,,,,,,1,,,cyt,7002_A2733,
7002_A2734,cyan6942,4,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 4 TM,7002_A2734,
7002_A2735,cyan11021,2,,"serine/threonine-protein kinase, PknA",pknA,,Regulation:signal relay,,,,,,,,2.7.11.1,,1,Sec,,IM 1 TM,7002_A2735,
7002_A2736,cyan2623,10,,prolyl oligopeptidase family protein,,,Proteolysis,,,,,S09,,,,,2,,,cyt,7002_A2736,slr0825
7002_A2737,cyan1357,8,,glutathione S-transferase family protein,,,,,,,,,,,,,2,,,cyt,7002_A2737,sll1902
7002_A2738,cyan11022,6,,mechanosensitive ion channel family protein,,,Transport,,,,,,,,,,1,Sec,,IM 6 TM,7002_A2738,
7002_A2739,cyan1971,12,11821038 14508009 16008100,"bifunctional 2-methyl-6-phytyl-1,4-benzoquinone methyltransferase / 2-methyl-6-solanyl-1,4-benzoquinone methyltransferase Vte3",vte3,,Cofactor vitamin E (tocopherol) synth | Plastoquinone-9 biosynthesis,,,,,,,,2.1.1.-,,2,Sec,LepB,peri,7002_A2739,sll0418
7002_A2741,cyan10004,9,,A/G-specific adenine glycosylase MutY,mutY,,DNA Repair,,,,,,,,3.2.2.-,,1,,,cyt,7002_A2741,
7002_A2742,cyan11023,1,,SecC motif-containing protein,,,,,Zn,,,,,,,,1,,,cyt,7002_A2742,
7002_A2743,cyan1324,6,,hypothetical protein,,,,,,,,,,,,,2,Sec,,IM 4 TM,7002_A2743,sll1960
7002_A2744,cyan0420,5,,"bifunctional NADH dehydrogenase-like protein / selenide, water dikinase, SelD",selD,,Selenouridine utilization,,FAD,,,,,,2.7.9.3,,2,,,cyt,7002_A2744,slr1591
7002_A2745,cyan2473a,7,,photosystem II assembly/stability protein,,,Photosystem II,,,,,,,,,,2,Sec,,TM 1 TM,7002_A2745,sll0606
7002_A2747,cyan11024,1,,GIY-YIG catalytic domain-containing protein,,,,,,,,,,,,,1,,,cyt,7002_A2747,
7002_A2748,cyan1760,14,,proton-translocating NADH-quinone dehydrogenase subunit 3 NdhC,ndhC,,CO2 fixation: Respiratory Complex I,,,,,,,,1.6.5.3,core,2,Sec,,TM 3 TM,7002_A2748,slr1279
7002_A2749,cyan1761,14,,proton-translocating NADH-quinone dehydrogenase subunit B NadhK,ndhK,,CO2 fixation: Respiratory Complex I,,Fe-S,,,,,,1.6.5.3,core,2,Sec,,TM 1 TM,7002_A2749,slr1280
7002_A2750,cyan1762,14,,proton-translocating NADH-quinone dehydrogenase subunit J NdhJ,ndhJ,,CO2 fixation: Respiratory Complex I,,Fe-S,,,,,,1.6.5.3,core,2,,,cyt-TM assoc,7002_A2750,slr1281
7002_A2751,cyan0590,4,,conserved hypothetical thylakoid lumen protein,,,,,,,,,,,,,2,Sec,LepB,TL,7002_A2751,sll0997
7002_A2752,cyan4717,8,,acetyltransferase GNAT family,,,,,,,,,,,,,1,,,cyt,7002_A2752,
7002_A2753,cyan11025,4,,"two component signal transduction system, response regulator",,,Sensory transduction,,,,,,,,,,1,,,cyt-IM assoc,7002_A2753,
7002_A2754,cyan9613a,12,,ammonium/methylammonium permease Amt,amt,,Nitrogen assimilation - ammonium,,,,,,,1.A.11.2,,,2,Sec,,IM 12 TM,7002_A2754,sll0108
7002_A2755,cyan11026,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 2 TM,7002_A2755,
7002_A2756,cyan1643,7,2118597 7755550 8978669,delta 12 acyl-lipid desaturase DesA,desA,,Fatty acid biosynthesis,,,,,,,,1.14.19.6,,2,Sec,,IM 6 TM,7002_A2756,slr1350
7002_A2757,cyan1821a,14,,conserved hypothetical membrane protein UPF0016 family,,,,,,,,,,9.B.26,,core,2,Sec,,IM 3 TM,7002_A2757,slr1170
7002_A2758,cyan1821b,14,,membrane protein of unknown function UPF0016,,,,,,,,,,9.B.26,,core,2,Sec,,IM 2 TM,7002_A2758,ssr1558
7002_A2759,cyan3154,11,,N-acyl-L-aminoacyl hydrolase Ama,ama,,Protease:Arg/Pro metabolism,,Zn,,,M20D,,,3.5.1.14,core,2,,,cyt,7002_A2759,slr1653
7002_A2760,cyan11027,3,,"anti-ECFsigma factor, ChrR",chrR,,Regulation:signal relay,,,,,,,,,,1,,,cyt,7002_A2760,
7002_A2761,cyan2752,9,,von Willebrand factor type A domain-containing protein,,,,,,,,,,,,,2,,,cyt,7002_A2761,sll0103
7002_A2762,cyan4901,10,,S4 domain-containing protein,,,DNA repair,,,,,,,,,,1,,,cyt,7002_A2762,
7002_A2763,cyan0627,9,,dienelactone hydrolase family protein,,,,,,,,S09,,,,,2,,,cyt,7002_A2763,sll1298
7002_A2764,cyan2111,11,,M23 family aminopeptidase NlpD,nlpD,,Proteolysis,,,,,M23,,,,core,2,,,cyt,7002_A2764,slr0993
7002_A2765,cyan2110,14,,tRNA (cytidine(34)-2'-O)-methyltransferase TrmL,trmL,,RNA methylation,,,,,,,,2.1.1.207,core,2,,,cyt,7002_A2765,slr0992
7002_A2766,cyan2109,14,,glutamate-cysteine ligase GshA,gshA,,Glutathione biosynthesis,,,,,,,,,core,2,,,cyt,7002_A2766,slr0990
7002_A2767,cyan11028,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2767,
7002_A2768,cyan11029,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2768,
7002_A2769,cyan2504,14,,uroporphyrin-III C-methyltransferase CysG,cysG,cobA,"Cofactor B12 salvage: Cobalamin, Cobinamide, Cobyrinic acid",,,,,,,,2.1.1.107,core,2,,,cyt,7002_A2769,sll0378
7002_A2770,cyan1452,11,16453101,TPP-dependent 2-oxoglutarate decarboxylase Kgd,kgd,ilvB,TCA Cycle,,TPP,,,,,,5.5.1.4 2.2.1.6,core,2,,,cyt,7002_A2770,sll1981
7002_A2771,cyan2190,10,,succinate-semialdehyde dehydrogenase (NADP+) YneI,yneI,gabD,TCA Cycle,,,,,,,,1.2.1.16 1.2.1.24,check,2,,,cyt,7002_A2771,slr0370
7002_A2772,cyan3768,4,,similar to phycobiliprotein lyase CpcS and CpcU,cpcSU,,Phycobilisome,,,,,,,,,,1,,,cyt,7002_A2772,
7002_A2772.1,cyan7093,3,,conserved hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2772.1,
7002_A2773,cyan2543,11,,conserved hypothetical protein COG2187 family,,,,,,,,,,,,core,2,,,cyt,7002_A2773,slr0207
7002_A2774,cyan0220,11,,alanine dehydrogenase Ald,ald,,Pyruvate Alanine Serine Interconversions,,,,,,,,1.4.1.1,core,2,,,cyt,7002_A2774,sll1682
7002_A2775,cyan11030,1,,"tyrosine recombinase, XerC",xerC,,,,,,,,,,,,1,,,cyt,7002_A2775,
7002_A2776,cyan11031,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 6 TM,7002_A2776,
7002_A2777,cyan1226,11,,hypothetical protein,,,,,,,,,,,,core,2,,,cyt,7002_A2777,slr1732
7002_A2778,cyan11032,7,,glutathione S-transferase Gst,gst,,Glutathione: Non-redox reactions,,,,,,,,2.5.1.18,,2,,,cyt,7002_A2778,sll0067
7002_A2779,cyan0511,14,,photosystem II reaction center protein PsbK,psbK,,Photosystem II,,,,,,,,,core,2,Sec,,TM 1 TM,7002_A2779,sml0005
7002_A2780,cyan2882,14,,tRNA-guanine transglycosylase Tgt,tgt,,tRNA modification: queuosine insertion,,,,,,,,2.4.2.29,core,2,,,cyt,7002_A2780,slr0713
7002_A2781,cyan2462,8,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2781,sll0611
7002_A2782,cyan2463,14,,adenosylcobinamide-GDP ribazoletransferase CobS,cobS,,Cofactor B12 synth: lower pathway,,,,,,,,2.7.8.26,core,2,Sec,,IM 8 TM,7002_A2782,slr0636
7002_A2783,cyan0543,6,,pre-peptidase C-terminal domain-containing protein,,,,,,,,,,,,,2,Sec,LepB,peri,7002_A2783,sll1940
7002_A2789,cyan2729,14,,ABC-type transport system permease and ATPase component,,,Transport,,ATP,,,,,3.A.1.106,3.6.3.-,core,2,Sec,,IM 6 TM,7002_A2789,slr0615
7002_A2790,cyan3211,11,,anhydro-N-acetylmuramic acid kinase AnmK,anmK,,Peptidoglycan turnover,,,,,,,,2.7.1.-,,2,,,cyt,7002_A2790,slr1179
7002_A2791,cyan0138,11,,histone deacetylase family protein,,,Acetoin utilization,,,,,,,,,core,2,,,cyt,7002_A2791,slr0245
7002_A2792,cyan3191,3,,hypothetical protein,,,,,,,,,,,,,2,Sec,,IM 4 TM,7002_A2792,sll0442
7002_A2793,cyan1464,14,,signal recognition particle docking protein FtsY,ftsY,,Cell division,,,,,,,3.A.5.1,,core,2,,,cyt,7002_A2793,slr2102
7002_A2795,cyan1633,14,21141807,putative photosynthetic ETS energy balancing protein with S4 RNA binding domain YlmH,ylmH,,Cell division?,,,,,,,,,core,2,,,cyt,7002_A2795,sll1252
7002_A2796,cyan1253,13,,FAD-dependent deoxyribopyrimidine photolyase PhrA,phrA,phr,DNA repair,,FAD,,,,,,4.1.99.3,core,2,,,cyt,7002_A2796,slr0854
7002_A2797,cyan1444,14,,acetolactate synthase catalytic subunit IlvB,ilvB,,AA synth: ILV,,TPP,,,,,,2.2.1.6,core,2,,,cyt,7002_A2797,slr2088
7002_A2798,cyan0425,11,,hypothetical cyanobacterial membrane protein in cluster with PxcA,,,DNA/RNA helicase?,,,,,,,,,core,2,Sec,,IM 1 TM,7002_A2798,sll1516
7002_A2799,cyan0426,11,9683474,light-induced Na+-dependent proton extrusion protein PcxA,pcxA,,Transport|antiport:CO2:Na,,,,,,,9.B.73.1,,core,2,Sec,,IM 4 TM,7002_A2799,slr1596
7002_A2800,cyan11033,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2800,
7002_A2801,cyan11034,1,19493340,"toxin-antitoxin system antidote, DNA-binding DUF433 family",,,Toxin-antitoxin,,,,,,,,,,1,,,cyt,7002_A2801,
7002_A2802,cyan11035,1,,toxin-antitoxin system toxin PIN family,,,Toxin-antitoxin,,,,,,,,,,1,,,cyt,7002_A2802,
7002_A2803,cyan11036,2,,"type IV minor pilin protein, PilE",pilE,,Competence | twitching motility,,,,,,,,,,1,,,surface structure,7002_A2803,
7002_A2804,cyan1214,11,,type IV pilin PilA,pilA,,T2bSS secretion: Type IVb pili,SigF,,,,,,,,core,2,T2SS,PilD,extra,7002_A2804,sll1694
7002_A2805,cyan11037,1,,protein of unknown function DUF559,,,,,,,,,,,,,1,,,cyt,7002_A2805,
7002_A2806,cyan3228,14,,argininosuccinate synthase ArgG,argG,,Arg/Pro metabolism,,,,,,,,6.3.4.5,core,2,,,cyt,7002_A2806,slr0585
7002_A2807,cyan2370,14,,ribonuclease Z RnZ,rnz,ycf56,tRNA processing,,,,,,,,3.1.26.11,core,2,,,cyt,7002_A2807,slr0050
7002_A2808,cyan1664,5,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2808,slr1964
7002_A2809,cyan7773,3,,beta-carotene ketolase CrtW,crtW,,Carotenoids,,,,,,,,1.14.-.-,,1,Sec,,IM 4 TM,7002_A2809,
7002_A2810,cyan1663,8,9398074,orange carotenoid binding protein alpha subunit OcpA,ocpA,,Phycobilisome,,,,,,,,,,2,,,cyt,7002_A2810,slr1963
7002_A2811,cyan1269,9,,"peptidase U62 modulator of DNA gyrase, TldD/PmbA family",,,Proteolysis,,Zn,,,U62,,,,core,2,,,cyt,7002_A2811,slr0863
7002_A2812,cyan1307,14,,pterin-4a-carbinolamine dehydratase PhhB,phhB,,Pterin synth,,,,,,,,4.2.1.96,core,2,,,cyt,7002_A2812,ssl2296
7002_A2813,cyan0893,7,,Zinc-regulated outer membrane porin OprB family,,,Omp porin,,,,,,,1.B.23,,,1,Sec Bam,LepB,OM,7002_A2813,
7002_A2814,cyan5122,5,,3-hydroxyacid dehydrogenase,,,Photorespiration (oxidative C2 cycle),,,,,,,,,,1,,,cyt,7002_A2814,
7002_A2815,cyan11038,1,,"two component signal transduction system, response regulator with diguanylate cyclase activity",,,Sensory transduction,,,,,,,,,,1,,,cyt-IM assoc,7002_A2815,
7002_A2816,cyan1551,14,,"bifunctional GTP pyrophosphokinase/ guanosine-3',5'-bisdiphosphate 3'-pyrophosphohydrolase",,,,,,,,,,,2.7.6.5 3.1.7.2,core,2,,,cyt,7002_A2816,slr1325
7002_A2817,cyan4345,5,,conserved hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2817,
7002_A2818,cyan2243,14,15774880,two component signal transduction system histidine kinase controlling circadian rhythm SasA,sasA,,Sensory transduction,,,,,,,,2.7.13.3,core,2,,,cyt-IM assoc,7002_A2818,sll0750
7002_A2819,cyan3122,14,16510973,alpha-amylase AmyC,amyC,,Glycogen metabolism,,,,,,GH57,,2.4.1.18,core,2,,,cyt,7002_A2819,sll0735
7002_A2820,cyan4339,6,,conserved hypothetical membrane protein,,,,,,,,,,,,,1,Sec,,IM 4 TM,7002_A2820,
7002_A2821,cyan4682,7,,membrane protein of unknown function DUF360,,,,,,,,,,,,,1,Sec,,IM 4 TM,7002_A2821,
7002_A2822^,cyan1157,11,16135226 11731493,ABC-type neutral amino acid uptake sytem ATPase component NatE,natE,,Transport|uptake- neutral aa,,ATP,,,,,3.A.1.4,,core,2,,,cyt-IM assoc,7002_A2822^,slr1881
7002_A2824,cyan11039,1,,protein of unknown function DUF1232,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2824,
7002_A2825,cyan11040,1,,YgiT-type zinc finger domain,,,,,,,,,,,,,1,,,cyt,7002_A2825,
7002_A2826,cyan2966,14,,phosphoribosylaminoimidazole carboxylase catalytic subunit PurE,purE,,De Novo Purine Biosynthesis,,,,,,,,4.1.1.21,core,2,,,cyt,7002_A2826,sll0901
7002_A2827,cyan4709,9,,N-acetylglucosamine-6-phosphate deacetylase NagA,nagA,,Sialic Acid Metabolism,,,,,M38,CE9,,3.5.1.25,,1,,,cyt,7002_A2827,
7002_A2828,cyan11041,1,,TPR repeat-containing protein,,,,,,,,,,,,,1,,,cyt,7002_A2828,
7002_A2829,cyan11042,1,,putative lipoprotein,,,,,,,,,,,,,1,Sec,LspA,LP -IM,7002_A2829,
7002_A2830,cyan1678,14,,membrane PIN/TRAM domain protein YCF81,ycf81,,Bacterial motility:Gliding,,,,,,,,,core,2,Sec,,IM 4 TM,7002_A2830,slr1972
7002_A2831,cyan0711,14,20194361,coproporphyrinogen III oxidase HemN-like,,,Prosthetic group heme synth,,FeS,,,,,,1.3.99.-,core,2,,,cyt,7002_A2831,sll1917
7002_A2832,cyan0006,13,,GDP-fucose synthetase WcaG,wcaG,,Carotenoid biosynthesis,,,,,,,,1.1.1.271,core,2,,,cyt,7002_A2832,sll1213
7002_A2833,cyan11043,1,,"fatty acid desaturase, DesE",desE,,,,,,,,,,,,1,Sec,,IM 2 TM,7002_A2833,
7002_A2834,cyan0815,8,,conserved hypothetical protein with C-terminal domain common to Mo-dependent nitrogenases,,,,,,,,,,,,,2,,,cyt,7002_A2834,slr1194
7002_A2835,cyan11044,1,,"two component signal transduction system, hybrid response regulator ",,,Sensory transduction,,,,,,,,2.7.13.3,,1,,,cyt-IM assoc,7002_A2835,
7002_A2836,cyan5045,4,,"tRNA pseudouridine32 synthase, RluA",rluA,,tRNA modification,,,,,,,,,,1,,,cyt,7002_A2836,
7002_A2837,cyan11045,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 2 TM,7002_A2837,
7002_A2838,cyan11046,1,,"glycerophosphoryl diester phosphodiesterase, GlpQ",glpQ,,osmoprotection,,,,,,,,3.1.4.46,,1,,,cyt,7002_A2838,
7002_A2839,cyan7360,5,,ABC-type transport system ATPase component,,,Transport,,ATP,,,,,3.A.1,3.6.3.-,,1,,,cyt-IM assoc,7002_A2839,
7002_A2840,DUF820,1,,putative endonuclease DUF820 family,,,Genome evolution?,,,,,,,,,,1,,,cyt,7002_A2840,
7002_A2841,cyan3119,6,,"glucosylglycerol 3-phosphatase, GgpP",ggpP,,osmoprotection:glucosylglycerate synthesis,,,,,,,,3.1.3.69,,2,,,cyt,7002_A2841,slr0746
7002_A2842^,cyan1834,5,,"glycerol kinase, GlpK",glpK,,Glycerol utilization,,,,,,,,2.7.1.30,,2,,,cyt,7002_A2842^,slr1672
7002_A2843,cyan11047,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2843,
7002_A2844,cyan11048,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,,IM 1 TM,7002_A2844,
7002_A2845,cyan5043,10,,glycoside-pentoside-hexuronide (GPH):cation symporter family,,,Sugar utilization,,,,,,,2.A.2,,,1,Sec,,IM 12 TM,7002_A2845,
7002_A2846,cyan0271,4,,major facilitator superfamily permease,,,Transport,,,,,,,2.A.1,,,2,Sec,,IM 12 TM,7002_A2846,sll1200
7002_A2847,cyan11049,1,,PLAT repeat-containing protein,,,,,,,,,,,,,1,Sec,LepB,peri,7002_A2847,
7002_A2848,cyan11050,1,,"sphingomyelin phosphodiesterase, Sph",sph,,,,,,,,,,3.1.4.12,,1,,,extra,7002_A2848,
7002_A2849,cyan1833,3,,hypothetical protein,,,,,,,,,,,,,2,,,cyt,7002_A2849,slr1670
7002_A2850,cyan11051,1,,hypothetical protein,,,,,,,,,,,,,1,,,cyt,7002_A2850,
7002_A2851,cyan1831,3,,"glucosylglycerol-phosphate synthase, GgpS",ggpS,,osmoprotection:glucosylglycerol synth,,,,,,,,2.4.1.213,,2,,,cyt,7002_A2851,sll1566
7002_A2852,cyan1830,3,,"glycerol-3-phosphate dehydrogenase, GlpD",glpD,,osmoprotection:glucosylglycerol synth,,FAD,,,,,,1.1.5.3,,2,,,cyt,7002_A2852,sll1085
7002_A2853,cyan0489,11,,NAD+ dependent glycerol-3-phosphate dehydrogenase GpsA,gpsA,,Glycerolipid and Glycerophospholipid Metabolism,,,,,,,,1.1.1.94,core,2,,,cyt,7002_A2853,slr1755
7002_A2854,cyan2022,14,,N-(5'-phosphoribosyl)anthranilate isomerase TrpF,trpF,,AA synth: Trp,,,,,,,,5.3.1.24,core,2,,,cyt,7002_A2854,sll0356
7002_A2855,cyan3769,7,,"molybdopterin-guanine dinucleotide biosynthesis protein A, MobA",mobA,,Cofactor molybdopterin synth,,,,,,,,,,1,,,cyt,7002_A2855,
7002_A2856,cyan0870,8,,M41 family peptidase,,,,,,,,,,,,,2,Sec,LepB,peri,7002_A2856,sll1738
7002_A2857,cyan11052,4,,"phosphoribulokinase, Prk",prk,,Calvin-Benson cycle,,,,,,,,2.7.1.19,,1,,,cyt,7002_A2857,
7002_A2858,cyan2359,11,,glycolate oxidase FAD-binding subunit GlcD,glcD,,Glycolate degradation,,FeS,,,,,,1.1.3.15,core,2,,,cyt,7002_A2858,sll0404
7002_A2859,cyan11053,1,,outer membrane protein with vWA domain,,,,,,,,,,,,,1,Sec Bam,LepB,OM,7002_A2859,
7002_A2860,cyan11054,1,19493340,"toxin-antitoxin system antidote, DNA-binding DUF433 family",,,Toxin-antitoxin,,,,,,,,,,1,,,cyt,7002_A2860,
7002_A2861,cyan11055,1,,toxin-antitoxin system toxin PIN family,,,Toxin-antitoxin,,,,,,,,,,1,,,cyt,7002_A2861,
7002_A2862,cyan1123,9,,glycosyl hydrolase family 116,,,Sugar utilization,,,,,,GH116,,3.2.1.-,,2,,,cyt,7002_A2862,sll1775
7002_A2863,cyan11056,1,,diguanylate cyclase,,,Sensory transduction,,,,,,,,2.7.7.65,,1,Sec,,IM 8 TM,7002_A2863,
7002_A2864,,1,,ISSysp3 transposase TnpA_ISSysp3,tnpA_ISSysp3,,Genome evolution - IS element,,,,,,,,,mobile - ISSysp3,1,,,cyt,7002_A2864,
7002_A2865,cyan2177,14,,conserved hypothetical protein CofD-related,,,,,,,,,,,,core,2,Sec,,IM 2 TM,7002_A2865,sll0154
7002_A2866,cyan4402,9,,hydroxyacylglutathione hydrolase,,,Pyruvate metabolism,,,,,,,,3.1.2.6,,2,,,cyt,7002_A2866,slr1259
7002_A2867,cyan11057,1,,protein of unknown function DUF2892 with N-terminal rhodanase domain,,,,,,,,,,,,,1,Sec,,IM 2 TM,7002_A2867,
7002_A2868,cyan11058,3,,sulfoacetate export translocase,,,Transport,,,,,,,,,,1,Sec,,IM 8 TM,7002_A2868,
7002_A2869,cyan6613a,5,,"two component signal transduction system, response regulator with diguanylate cyclase/phosphodiesterase activity",,,Sensory transduction,,,,,,,,,,1,,,cyt-IM assoc,7002_A2869,
7002_A2870,cyan11059,1,,hypothetical protein,,,,,,,,,,,,,1,Sec,LepB,peri,7002_A2870,
7002_A2872,cyan11060,1,,von Willebrand factor type A domain-containing protein,,,,,,,,,,,,,1,Sec,LepB,peri,7002_A2872,
7002_A2873,cyan1905,14,,cysteinyl-tRNA synthetase CysS,cysS,,Aminoacyl-tRNA biosynthesis,,,,,,,,6.1.1.16,core,2,,,cyt,7002_A2873,slr0958
7002_A2874,cyan0939,11,,nitrate reductase associated protein NarM,narM,,Nitrogen assimilation from nitrate,,,,,,,,,core,2,,,cyt,7002_A2874,sll1455
7002_B0001,cyan2994b,1,,DNA primase,,,Plasmid partitioning,,,,,,,,,pAQ1,1,,,cyt,7002_B0001,
7002_B0001.1,cyan9962,1,,hypothetical protein,,,,,,,,,,,,pAQ1,1,,,cyt,7002_B0001.1,
7002_B0001.2,cyan9963,1,,"transcriptional regulator, CopG family",,,Regulation: transcription,,,,,,,,,pAQ1,1,,,cyt,7002_B0001.2,
