Locus tag	Ortholog group	Genome count calc	Reference (PMID)	Curated Product Descriptor	Gene	Gene Aliases	Functional role	regulon	cofactor	substrate	Regulator family	Merops family	CAZY	TC family	E.C.	evolution	Genome count calc	Loc Sys	Loc Cleave	protein localization	7002	6803
7002_D0012	cyan9988a	1	na	hypothetical protein	na	na	Plasmid mobility?	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0012	na
7002_D0013	cyan9989a	1	na	hypothetical protein	na	na	Plasmid mobility?	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0013	na
7002_D0014	cyan9457b	2	na	hypothetical protein	na	na	Plasmid mobility?	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0014	na
7002_D0015	cyan3498	6	na	toxin-antitoxin system antidote Xre family regulator	na	na	Toxin-antitoxin	na	na	na	Xre	na	na	na	na	pAQ4 pSYSX	2	na	na	cyt	7002_D0015	slr6101
7002_D0015.1	cyan3783b	2	na	"putative toxin-antitoxin system toxin, DUF2136 family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ4 pSYSX	2	na	na	cyt	7002_D0015.1	slr6100
7002_D0018	cyan9991	1	na	"CRISPR-associated protein, Cas2"	cas2	na	CRISPRs	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0018	na
7002_D0019	cyan3523	6	na	CRISPR-associated endonuclease Cas1	cas1	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0019	slr7016
7002_D0020	cyan3522	6	na	CRISPR-associated RecB family exonuclease Cas4b	cas4b	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0020	slr7015
7002_D0021	cyan3521	6	na	CRISPR-associated protein Cas6	cas6	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0021	slr7014
7002_D0022	cyan3520	6	na	CRISPR-associated protein Csc1	csc1	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0022	slr7013
7002_D0023	cyan3519	6	na	CRISPR-associated protein Csc2	csc2	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0023	slr7012
7002_D0024	cyan3518	5	na	CRISPR associated protein Csc3	ccs3	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0024	slr7011
7002_D0025	cyan3517	6	na	CRISPR-associated helicase Cas3	cas3	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0025	slr7010
7002_D0025.1	cyan9992	1	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0025.1	na
7002_D0026	cyan3516	4	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQW4 pSYSA	2	na	na	cyt	7002_D0026	sll7009
7002_D0027	cyan9993	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0027	na
7002_D0028	cyan8269b	1	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0028	na
7002_D0028.1	cyan9995a	1	na	toxin-antitoxin system antidote	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0028.1	na
7002_D0028.2	cyan9996a	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0028.2	na
7002_D0030	cyan9997a	1	na	integrase/recombinase	na	na	Genome evolution	na	na	na	na	na	na	na	na	pAQ4	2	na	na	cyt	7002_D0030	na
7002_E0001	cyan9998	1	na	plasmid partitioning protein ParA	parA	na	Plasmid functions	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0001	na
7002_E0002	cyan9999	1	na	hypothetical protein	na	na	Plasmid Replication	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0002	na
7002_E0002.1	cyan10000	1	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0002.1	na
7002_E0003	cyan10001	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0003	na
7002_E0004	cyan10002	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0004	na
7002_E0005	cyan3481	3	na	"antirestriction protein, ArdA"	ardA	na	Conjugation	na	na	na	na	na	na	na	na	pAQ5 pSYSX pCC7120gamma	2	na	na	cyt	7002_E0005	slr6084
7002_E0006	cyan10003	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0006	na
7002_E0007	cyan10004	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0007	na
7002_E0008	cyan10005	1	na	protein of unknown function DUF1071	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0008	na
7002_E0009	cyan10006	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0009	na
7002_E0010	cyan10007	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0010	na
7002_E0011	cyan10008	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0011	na
7002_E0012	cyan9246	2	na	cytosine-specific methyltransferase	na	na	Restriction-modification	na	na	na	na	na	na	na	2.1.1.37	pAQ5 pCC7120alpha	2	na	na	cyt	7002_E0012	na
7002_E0013	cyan10009	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0013	na
7002_E0014	cyan10010	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0014	na
7002_E0015	cyan3461	3	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5 pSYSX	2	Sec	na	IM 2 TM	7002_E0015	slr6064
7002_E0016	cyan10011	1	na	membrane-bound metal-dependent hydrolase	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	Sec	na	IM 2 TM	7002_E0016	na
7002_E0017	cyan10012	1	na	hypothetical protein	na	na	junk?	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0017	na
7002_E0018	cyan10013	1	na	TPR repeat-containing protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0018	na
7002_E0019	cyan10014	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0019	na
7002_E0020	cyan10015	2	na	toxin-antitoxin system antidote with Xre family HTH domain	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0020	na
7002_E0021	cyan10016	1	na	toxin-antitoxin system toxin RelE family	na	na	toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0021	na
7002_E0022	cyan3464	3	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5 pSYSX	2	Sec	na	IM 1 TM	7002_E0022	slr6067
7002_E0023	cyan10017	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0023	na
7002_E0024	cyan10018	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	Sec	na	IM 4 TM	7002_E0024	na
7002_E0025	cyan9239	3	na	"DNA/RNA non-specific endonuclease, Nuc"	nuc	na	na	na	na	na	na	na	na	na	na	pAQ5 pCC7120alpha	2	Sec	na	IM 1 TM	7002_E0025	na
7002_E0026	cyan10019	3	na	reverse transcriptase (RNA-dependent DNA polymerase)	na	na	genome evolution:group II	na	na	na	na	na	na	na	2.7.7.49	pAQ5	2	na	na	cyt	7002_E0026	na
7002_E0027	cyan10020	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0027	na
7002_E0028	cyan10029	2	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5 pP742501	2	na	na	cyt	7002_E0028	na
7002_E0029	cyan10030	2	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5 pP742501	2	na	na	cyt	7002_E0029	na
7002_E0030	cyan10021	1	na	2OG-Fe(II) oxygenase family oxidoreductase	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0030	na
7002_E0031	cyan10022	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0031	na
7002_E0032	cyan10023	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0032	na
7002_E0033	cyan10024	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0033	na
7002_E0034	cyan5584	2	na	Abi-like protein	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0034	na
7002_E0035	cyan10025	2	na	"type III restriction-modification enzyme, R/helicase subunit"	na	na	Restriction-modification	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0035	na
7002_E0036	cyan10026	1	na	"toxin-antitoxin system antidote,COG2886 family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0036	na
7002_E0037	cyan2884	4	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0037	sll0658
7002_E0038	cyan10027	1	na	DNA methylase	na	na	na	na	na	na	na	na	na	na	na	pAQ5	2	na	na	cyt	7002_E0038	na
7002_E0039	cyan10028	1	na	Zn-dependent dCMP deaminase	na	na	pyrimidine metabolism	na	Zn	na	na	na	na	na	3.5.4.12	pAQ5	2	na	na	cyt	7002_E0039	na
7002_F0001	cyan10031	1	na	"plasmid partitioning protein, ParA"	parA	na	Plasmid functions	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0001	na
7002_F0002	cyan9599	3	na	"plasmid partitioning protein, ParB"	parB	na	Plasmid functions	na	na	na	na	na	na	na	na	pAQ6 pCC7120epsilon	2	na	na	cyt	7002_F0002	na
7002_F0003	cyan10032	1	na	"abortive infection phage resistance protein, AIPR family"	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0003	na
7002_F0004	cyan10033	1	na	toxin-antitoxin system toxin PIN family	na	na	toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0004	na
7002_F0005	cyan10034	1	na	toxin-antitoxin system antidote CopG family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0005	na
7002_F0006	cyan10035	1	na	"bifunctional nicotinamide-nucleotide adenylyltransferase / ribosylnicotinamide kinase, NadR"	nadR	na	salvage/recycling of nicotinamide ribose	na	na	na	na	na	na	na	2.7.1.22 2.7.7.1	pAQ6	2	na	na	cyt	7002_F0006	na
7002_F0007	cyan10036	1	na	"ATP-dependent nuclease, subunit B, AddB"	addB	na	DNA repair	na	ATP	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0007	na
7002_F0008	cyan10037	1	na	"ATP-dependent nuclease, A subunit, AddA"	addA	na	DNA repair	na	ATP	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0008	na
7002_F0009	cyan10038	1	na	"toxin-antitoxin system toxin, ppGpp-regulated growth inhibitor, ChpB"	chpB	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0009	na
7002_F0010	cyan10512	3	na	toxin-antitoxin system antidote MazE family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0010	na
7002_F0011	cyan10039	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0011	na
7002_F0012	cyan10040	1	na	"toxin-antitoxin system toxin, HicA family"	na	ycfA	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0012	na
7002_F0013	cyan4737	3	na	"toxin-antitoxin system antidote, HicB family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0013	na
7002_F0014	cyan10041	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0014	na
7002_F0015	cyan10042	1	na	plasmid pRiA4b ORF3-like protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0015	na
7002_F0016	cyan10043	1	na	resolvase	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0016	na
7002_F0017	cyan10044	2	na	protein of unknown function DUF499	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0017	na
7002_F0018	cyan10045	1	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0018	na
7002_F0019	cyan10046	2	na	conserved hypothetical protein	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0019	na
7002_F0020	cyan10047	1	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0020	na
7002_F0021	cyan4736	4	na	protein of unknown function DUF559	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0021	na
7002_F0022	cyan10048	3	na	DNA methylase containing a Zn-ribbon module	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0022	na
7002_F0023	cyan3783a	2	na	"toxin-antitoxin system toxin, RelE family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0023	na
7002_F0024	cyan10049	1	na	toxin-antitoxin system antidote Xre family regulator	na	na	Toxin-antitoxin	na	na	na	Xre	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0024	na
7002_F0025	cyan3749	6	na	"excision controlling factor protein, XisH"	xisH	na	Genome evolution - mobile element	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0025	na
7002_F0026	cyan3748a	6	na	"excision controlling factor protein, XisI"	xisI	na	Genome evolution - mobile element	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0026	na
7002_F0027	cyan6308	3	na	toxin-antitoxin system antidote CopG family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0027	na
7002_F0028	cyan10050	1	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0028	na
7002_F0029	cyan10051	2	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0029	na
7002_F0030	cyan10052	2	na	"toxin-antitoxin system antidote, AbrB family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0030	na
7002_F0031	cyan10053	1	na	DEAD/H helicase	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0031	na
7002_F0032	cyan10054	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0032	na
7002_F0033	cyan10055	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0033	na
7002_F0034	cyan10056	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0034	na
7002_F0035	cyan3588	2	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pSYSA	2	na	na	cyt	7002_F0035	slr7081
7002_F0036	cyan3577	4	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pSYSA	2	Sec	na	IM 3 TM	7002_F0036	sll7070
7002_F0037	cyan10057a	1	na	pentapeptide repeat protein	na	na	rfr	na	na	na	na	na	na	na	na	pAQ6	2	na	na	extra	7002_F0037	na
7002_F0038	cyan10058	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0038	na
7002_F0039	cyan10059	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	Sec	na	IM 4 TM	7002_F0039	na
7002_F0040	cyan10109	2	na	2OG-Fe(II) oxygenase family oxidoreductase	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pP742501	2	na	na	cyt	7002_F0040	na
7002_F0041	cyan10060	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0041	na
7002_F0042	cyan10061	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0042	na
7002_F0043	cyan10110	2	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pP742501	2	na	na	cyt	7002_F0043	na
7002_F0044	cyan3592	4	22323284	CRISPR-associated RNA binding protein RAMP Cmr6 family	na	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQ6 pSYSA	2	na	na	cyt	7002_F0044	sll7085
7002_F0045	cyan3593	4	na	conserved CRISPR locus protein	na	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQ6 pSYSA	2	na	na	cyt	7002_F0045	sll7086
7002_F0046	cyan3594	6	na	CRISPR-associated RNA binding protein RAMP Cmr4 family	na	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQ6 pSYSA pP742501	2	na	na	cyt	7002_F0046	sll7087
7002_F0047	cyan3596	5	na	CRISPR-associated RAMP protein Cmr3 family	na	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQ6 pSYSA	2	na	na	cyt	7002_F0047	sll7089
7002_F0048	cyan3597	6	na	CRISPR-associated RAMP protein Cmr2 family	na	na	CRISPR locus	na	na	na	na	na	na	na	na	pSYSA pP742501	2	na	na	cyt	7002_F0048	sll7090
7002_F0049	cyan10062	1	na	hypothetical protein	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0049	na
7002_F0050	cyan10063	1	na	hypothetical protein	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	Sec	na	IM 1 TM	7002_F0050	na
7002_F0051	cyan10064	1	na	hypothetical protein	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0051	na
7002_F0052	cyan10065	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0052	na
7002_F0053	cyan10066	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	Sec	na	IM 2 TM	7002_F0053	na
7002_F0053.1	cyan10067	1	na	"CRISPR-associated protein, Cas2"	cas2	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0053.1	na
7002_F0054	cyan10068	1	na	CRISPR-associated endonuclease Cas1	cas1	na	CRISPR locus	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0054	na
7002_F0055	cyan10111	5	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pP742501	2	Sec	na	IM 2 TM	7002_F0055	na
7002_F0056	cyan10069	2	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0056	na
7002_F0057	cyan10057b	1	na	pentapeptide repeat protein	na	na	rfr	na	na	na	na	na	na	na	na	pAQ6	2	na	na	extra	7002_F0057	na
7002_F0058	cyan10071	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0058	na
7002_F0059	cyan3607	2	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pSYSA	2	Sec	na	IM 4 TM	7002_F0059	slr7100
7002_F0059.1	cyan10072	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0059.1	na
7002_F0060	cyan0060	5	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0060	sll1062
7002_F0061	cyan0061	5	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0061	sll1061
7002_F0062	cyan10073	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0062	na
7002_F0063	cyan3537	3	na	"toxin-antitoxin system toxin, GNAT family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6 pSYSA pP880102	2	na	na	cyt	7002_F0063	sll7030
7002_F0064	cyan3538	3	na	toxin-antitoxin system antidote CopG family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6 pSYSA pP880102	2	na	na	cyt	7002_F0064	sll7031
7002_F0065	cyan10074	1	na	TPR repeat-containing protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0065	na
7002_F0066	cyan10075	1	na	uncharacterized protein with histidine kinase-like ATPase domain	na	na	na	na	ATP	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0066	na
7002_F0067	cyan10076	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0067	na
7002_F0068	cyan10077	1	na	TPR repeat-containing protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0068	na
7002_F0069	cyan10078	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0069	na
7002_F0070	cyan7769	3	na	protein of unknown function DUF1822	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0070	na
7002_F0071	cyan3601	2	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pSYSA	2	na	na	cyt	7002_F0071	slr7094
7002_F0072	cyan10079	1	na	TPR domain-containing protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0072	na
7002_F0073	cyan10169b	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0073	na
7002_F0074	cyan10081	1	na	toxin-antitoxin system antidote	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0074	na
7002_F0075	cyan5075	3	na	toxin-antitoxin system toxin	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6 plasmid B	2	na	na	cyt	7002_F0075	na
7002_F0076	cyan10082	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	Sec	na	IM 4 TM	7002_F0076	na
7002_F0076.1	cyan10083	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	Sec	na	IM 2 TM	7002_F0076.1	na
7002_F0077	cyan10084	3	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0077	na
7002_F0078	cyan9088	2	na	conserved hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pCC7120alpha	2	Sec Bam	LepB	OM	7002_F0078	na
7002_F0079	cyan10085	1	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0079	na
7002_F0080	cyan10086	1	na	"toxin-antitoxin system antidote, Phd family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0080	na
7002_F0081	cyan10087	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0081	na
7002_F0082^	cyan2612b	1	na	cytochrome P450	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0082^	na
7002_F0083	cyan10089	1	na	"toxin-antitoxin system toxin, HepN family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0083	na
7002_F0084	cyan10090	2	na	"toxin-antitoxin system antidote, Mnt family"	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0084	na
7002_F0085	cyan10091	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0085	na
7002_F0086	cyan8977	3	na	putative helicase	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pCC7120alpha	2	na	na	cyt	7002_F0086	na
7002_F0087	cyan10092	1	na	protein of unknown function DUF1044	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0087	na
7002_F0088	cyan3067	4	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0088	ssr1114
7002_F0089	cyan10093	2	na	"Type I restriction modification system, N-6 DNA methylase"	na	na	Restriction-modification	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0089	na
7002_F0090	cyan10094	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0090	na
7002_F0091	cyan9294	2	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pCC7120beta	2	Sec Bam	LepB	OM	7002_F0091	na
7002_F0092	cyan10096	1	na	helicase domain-containing protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0092	na
7002_F0093	cyan10095	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	Sec	LepB	peri	7002_F0093	na
7002_F0094	cyan10097	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	Sec	na	IM 1 TM	7002_F0094	na
7002_F0095	cyan10098	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0095	na
7002_F0096	cyan10099	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0096	na
7002_F0097	cyan10100	1	na	hypothetical protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0097	na
7002_F0098	cyan10101	1	na	toxin-antitoxin system toxin PIN family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0098	na
7002_F0099	cyan3382	4	na	toxin-antitoxin system antidote CopG family	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6 pSYSM	2	na	na	cyt	7002_F0099	ssr5117
7002_F0100	cyan3495	2	na	Fic family protein	na	na	na	na	na	na	na	na	na	na	na	pAQ6 pSYSX	2	na	na	cyt	7002_F0100	sll6098
7002_F0101	cyan10102	2	na	toxin-antitoxin system antidote with Xre family HTH domain	na	na	Toxin-antitoxin	na	na	na	na	na	na	na	na	pAQ6	2	na	na	cyt	7002_F0101	na
